25,51,2015-06-01 10:03:57 UTC,BEZPODSTAWNE,569857919,ADAM,JANIK
26,185,2015-06-01 10:26:40 UTC,BEZPODSTAWNE,323401013,KRZYSZTOF,GRABOWSKI
27,253,2015-06-01 10:37:07 UTC,STANDARDOWE,494005415,KAMIL,KOWALSKI
28,328,2015-06-01 11:14:41 UTC,PILNE,664238972,VOLODYMYR,NOWAK
29,203,2015-06-01 11:29:40 UTC,NISKI PRIORYTET,708589197,JAKUB,ZAJAC
30,101,2015-06-01 12:04:08 UTC,BEZPODSTAWNE,490420407,WOJCIECH,LASKOWSKI
31,20,2015-06-01 12:41:29 UTC,BEZPODSTAWNE,137085421,ZBIGNIEW,KUCHARSKI
32,186,2015-06-01 13:04:45 UTC,BEZPODSTAWNE,134660000,KRZYSZTOF,KAMINSKI
33,272,2015-06-01 13:43:15 UTC,BEZPODSTAWNE,959269060,ANDRZEJ,MICHALSKI
34,153,2015-06-01 13:56:56 UTC,BEZPODSTAWNE,620979524,TOMASZ,JAWORSKI
35,57,2015-06-01 14:07:51 UTC,NISKI PRIORYTET,192386782,JOZEF,GRABOWSKI
36,58,2015-06-01 14:20:00 UTC,BEZPODSTAWNE,938168704,FILIP,SZULC
37,168,2015-06-01 14:43:28 UTC,BEZPODSTAWNE,747184737,PRZEMYSLAW,KACZMAREK
38,146,2015-06-01 14:58:08 UTC,PILNE,604344813,JAKUB,PIETRZAK
39,173,2015-06-01 15:26:34 UTC,PILNE,796519566,STANISLAW,KACZMAREK
40,268,2015-06-01 15:57:52 UTC,BEZPODSTAWNE,945684386,MARCIN,GRABOWSKI
41,287,2015-06-01 16:31:32 UTC,PILNE,230476202,KRZYSZTOF,SZEWCZYK
42,107,2015-06-01 17:09:08 UTC,BEZPODSTAWNE,693016411,RYSZARD,WITKOWSKI
43,123,2015-06-01 17:47:58 UTC,STANDARDOWE,323681642,LESZEK,SIKORSKI
44,141,2015-06-01 18:17:48 UTC,STANDARDOWE,414298463,KRZYSZTOF,SZCZEPANSKI
45,251,2015-06-01 18:53:30 UTC,BEZPODSTAWNE,293915016,LEON,WOZNIAK
46,96,2015-06-01 19:07:23 UTC,BEZPODSTAWNE,811254673,MIECZYSLAW,KOWALSKI
47,326,2015-06-01 19:37:10 UTC,BEZPODSTAWNE,111028937,MIECZYSLAW,WIECZOREK
48,262,2015-06-01 19:51:59 UTC,NISKI PRIORYTET,776181449,TOMASZ,PAWLAK
49,243,2015-06-01 20:05:56 UTC,BEZPODSTAWNE,610095207,JAN,KOZAK
50,289,2015-06-01 20:44:29 UTC,NISKI PRIORYTET,189095540,JAROSLAW,SZYMANSKI
51,25,2015-06-01 21:00:24 UTC,PILNE,250845912,WIESLAW,ZALEWSKI
52,266,2015-06-01 21:35:57 UTC,STANDARDOWE,157073690,EDWARD,MAKOWSKI
53,250,2015-06-01 21:47:08 UTC,BEZPODSTAWNE,462033108,LUKASZ,DABROWSKI
54,195,2015-06-01 22:07:47 UTC,NISKI PRIORYTET,589975062,WIKTOR,PIOTROWSKI
55,198,2015-06-01 22:18:51 UTC,BEZPODSTAWNE,905602036,TOMASZ,KUCHARSKI
56,274,2015-06-01 22:31:54 UTC,BEZPODSTAWNE,252671130,DARIUSZ,LIS
57,7,2015-06-01 22:47:16 UTC,STANDARDOWE,525406720,LUKASZ,GRABOWSKI
58,102,2015-06-01 23:19:45 UTC,BEZPODSTAWNE,901198829,JOZEF,TOMASZEWSKI
59,18,2015-06-01 23:41:57 UTC,BEZPODSTAWNE,530542668,LUKASZ,MAZUR
60,16,2015-06-02 00:14:12 UTC,NISKI PRIORYTET,995558472,ANDRII,MICHALAK
61,174,2015-06-02 00:50:39 UTC,BEZPODSTAWNE,218831157,ADRIAN,ZIELINSKI
62,216,2015-06-02 01:01:01 UTC,STANDARDOWE,491908151,SZYMON,ZIOLKOWSKI
63,51,2015-06-02 01:32:42 UTC,BEZPODSTAWNE,193990479,FILIP,JAKUBOWSKI
64,326,2015-06-02 02:02:20 UTC,BEZPODSTAWNE,421948495,RYSZARD,JAWORSKI
65,79,2015-06-02 02:16:20 UTC,PILNE,745646929,LEON,NOWICKI
66,200,2015-06-02 02:47:10 UTC,NISKI PRIORYTET,945599517,PIOTR,WISNIEWSKI
67,90,2015-06-02 03:00:55 UTC,STANDARDOWE,944407023,DARIUSZ,JANKOWSKI
68,204,2015-06-02 03:12:22 UTC,STANDARDOWE,353804189,JULIAN,SZYMANSKI
69,74,2015-06-02 03:37:07 UTC,BEZPODSTAWNE,995299814,ANDRZEJ,KAMINSKI
70,309,2015-06-02 03:58:02 UTC,PILNE,651843142,MICHAL,SIKORA
71,79,2015-06-02 04:34:16 UTC,BEZPODSTAWNE,852027545,WOJCIECH,KOWALCZYK
72,48,2015-06-02 05:07:21 UTC,PILNE,400523333,ADAM,MAZUREK
73,1,2015-06-02 05:41:10 UTC,BEZPODSTAWNE,580770662,MAREK,ZAJAC
74,282,2015-06-02 06:18:02 UTC,NISKI PRIORYTET,257100939,PRZEMYSLAW,DABROWSKI
75,90,2015-06-02 06:39:54 UTC,KRYTYCZNE,882700032,ARTUR,KOWALCZYK
76,25,2015-06-02 07:18:00 UTC,STANDARDOWE,161635638,MAKSYMILIAN,MARCINIAK
77,183,2015-06-02 07:43:09 UTC,NISKI PRIORYTET,465059313,MICHAL,WIECZOREK
78,280,2015-06-02 08:09:50 UTC,BEZPODSTAWNE,930924160,RAFAL,KONIECZNY
79,278,2015-06-02 08:23:26 UTC,BEZPODSTAWNE,992924450,PIOTR,WIECZOREK
80,88,2015-06-02 08:38:27 UTC,NISKI PRIORYTET,477360054,JACEK,KONIECZNY
81,215,2015-06-02 09:11:16 UTC,NISKI PRIORYTET,841962138,JULIAN,OLSZEWSKI
82,155,2015-06-02 09:30:39 UTC,STANDARDOWE,157462734,PIOTR,WISNIEWSKI
83,217,2015-06-02 10:05:17 UTC,STANDARDOWE,964431486,BARTLOMIEJ,LEWANDOWSKI
84,78,2015-06-02 10:22:48 UTC,NISKI PRIORYTET,827530673,TOMASZ,JANKOWSKI
85,29,2015-06-02 10:51:09 UTC,NISKI PRIORYTET,218561587,JAROSLAW,KOZLOWSKI
86,293,2015-06-02 11:27:50 UTC,NISKI PRIORYTET,583151434,BOGDAN,JAKUBOWSKI
87,277,2015-06-02 12:01:55 UTC,BEZPODSTAWNE,790457430,KRZYSZTOF,LEWANDOWSKI
88,104,2015-06-02 12:21:27 UTC,BEZPODSTAWNE,481678905,ROMAN,MICHALSKI
89,112,2015-06-02 12:31:27 UTC,STANDARDOWE,658223902,KRZYSZTOF,KROL
90,318,2015-06-02 13:08:01 UTC,NISKI PRIORYTET,489999109,KRZYSZTOF,SZYMCZAK
91,294,2015-06-02 13:43:44 UTC,PILNE,114169853,GRZEGORZ,WROBEL
92,123,2015-06-02 14:04:18 UTC,STANDARDOWE,828063834,PIOTR,KOWALCZYK
93,68,2015-06-02 14:27:15 UTC,BEZPODSTAWNE,345101600,PATRYK,WIECZOREK
94,262,2015-06-02 14:42:35 UTC,BEZPODSTAWNE,896584691,MARIUSZ,WOZNIAK
95,182,2015-06-02 15:03:13 UTC,BEZPODSTAWNE,796957849,SERHII,MALINOWSKI
96,16,2015-06-02 15:34:26 UTC,BEZPODSTAWNE,218757430,JERZY,ZIELINSKI
97,131,2015-06-02 15:50:53 UTC,STANDARDOWE,976966598,LUKASZ,KACZMAREK
98,322,2015-06-02 16:06:52 UTC,NISKI PRIORYTET,543033421,MICHAL,KROL
99,258,2015-06-02 16:19:16 UTC,NISKI PRIORYTET,991250669,ROBERT,LEWANDOWSKI
100,282,2015-06-02 16:56:49 UTC,BEZPODSTAWNE,952836994,STANISLAW,WYSOCKI
101,104,2015-06-02 17:29:09 UTC,BEZPODSTAWNE,804024781,GRZEGORZ,SZULC
102,117,2015-06-02 18:00:18 UTC,PILNE,163278613,ANTONI,WITKOWSKI
103,58,2015-06-02 18:27:43 UTC,BEZPODSTAWNE,777765676,MARCIN,WOJCIK
104,167,2015-06-02 18:56:02 UTC,BEZPODSTAWNE,643542369,CEZARY,KAZMIERCZAK
105,230,2015-06-02 19:29:26 UTC,BEZPODSTAWNE,202496480,JAKUB,BAK
106,219,2015-06-02 20:00:23 UTC,STANDARDOWE,509390394,MATEUSZ,ZAJAC
107,239,2015-06-02 20:30:55 UTC,NISKI PRIORYTET,891148024,MAREK,WALCZAK
108,23,2015-06-02 20:45:30 UTC,BEZPODSTAWNE,358182491,MICHAL,PIOTROWSKI
109,91,2015-06-02 21:07:37 UTC,STANDARDOWE,775936805,RAFAL,DUDEK
110,305,2015-06-02 21:21:45 UTC,BEZPODSTAWNE,673056016,RYSZARD,DABROWSKI
111,149,2015-06-02 21:40:19 UTC,NISKI PRIORYTET,579494423,JERZY,KWIATKOWSKI
112,310,2015-06-02 22:20:01 UTC,STANDARDOWE,544060609,FILIP,PAWLAK
113,237,2015-06-02 22:54:43 UTC,PILNE,771945937,LUKASZ,KOWALCZYK
114,282,2015-06-02 23:13:08 UTC,PILNE,608540438,JERZY,KAMINSKI
115,104,2015-06-02 23:36:36 UTC,PILNE,885649412,SZYMON,PAWLOWSKI
116,38,2015-06-03 00:10:38 UTC,BEZPODSTAWNE,664042205,ZBIGNIEW,DUDEK
117,187,2015-06-03 00:31:54 UTC,PILNE,683568851,PAWEL,DABROWSKI
118,67,2015-06-03 00:57:07 UTC,STANDARDOWE,365270177,JACEK,WITKOWSKI
119,143,2015-06-03 01:37:02 UTC,BEZPODSTAWNE,706114532,PIOTR,JANKOWSKI
120,60,2015-06-03 02:05:22 UTC,BEZPODSTAWNE,397573651,ANDRZEJ,GRABOWSKI
121,200,2015-06-03 02:33:34 UTC,STANDARDOWE,182506401,ADAM,DUDEK
122,217,2015-06-03 02:54:40 UTC,BEZPODSTAWNE,828646326,TADEUSZ,RUTKOWSKI
123,233,2015-06-03 03:33:14 UTC,BEZPODSTAWNE,201464120,STANISLAW,DUDA
124,5,2015-06-03 03:45:35 UTC,BEZPODSTAWNE,380172302,VOLODYMYR,BLASZCZYK
125,6,2015-06-03 04:23:10 UTC,KRYTYCZNE,746880440,ANDRZEJ,OSTROWSKI
126,306,2015-06-03 05:01:31 UTC,BEZPODSTAWNE,136125773,MARCIN,KRAJEWSKI
127,155,2015-06-03 05:14:31 UTC,STANDARDOWE,801135078,MARCEL,KOWALSKI
128,16,2015-06-03 05:52:06 UTC,STANDARDOWE,306911584,JULIAN,JANKOWSKI
129,172,2015-06-03 06:06:51 UTC,NISKI PRIORYTET,328429953,RYSZARD,GRABOWSKI
130,268,2015-06-03 06:16:57 UTC,NISKI PRIORYTET,812951340,RAFAL,MAZUR
131,304,2015-06-03 06:40:42 UTC,BEZPODSTAWNE,417007292,DOMINIK,LIS
132,193,2015-06-03 06:57:17 UTC,PILNE,653873736,ZDZISLAW,KWIATKOWSKI
133,81,2015-06-03 07:27:45 UTC,STANDARDOWE,443670117,GABRIEL,CZARNECKI
134,120,2015-06-03 07:51:42 UTC,BEZPODSTAWNE,715956007,KRZYSZTOF,KALINOWSKI
135,288,2015-06-03 08:24:10 UTC,PILNE,936228037,ANTONI,PAWLOWSKI
136,97,2015-06-03 08:59:04 UTC,BEZPODSTAWNE,776589571,WIESLAW,DABROWSKI
137,27,2015-06-03 09:12:30 UTC,NISKI PRIORYTET,873767411,ADAM,NOWAKOWSKI
138,31,2015-06-03 09:26:21 UTC,BEZPODSTAWNE,269915869,JAROSLAW,KOZAK
139,164,2015-06-03 09:59:15 UTC,PILNE,396347523,IGOR,KOWALCZYK
140,207,2015-06-03 10:29:41 UTC,NISKI PRIORYTET,786477269,KACPER,SIKORA
141,37,2015-06-03 10:44:17 UTC,BEZPODSTAWNE,823454519,JERZY,SIKORA
142,229,2015-06-03 11:02:47 UTC,STANDARDOWE,892376486,EUGENIUSZ,KRAJEWSKI
143,24,2015-06-03 11:22:49 UTC,NISKI PRIORYTET,612284587,PATRYK,KANIA
144,159,2015-06-03 11:54:19 UTC,STANDARDOWE,242842464,SZYMON,NOWAK
145,233,2015-06-03 12:11:48 UTC,BEZPODSTAWNE,708988949,PRZEMYSLAW,SAWICKI
146,116,2015-06-03 12:27:12 UTC,NISKI PRIORYTET,493150425,PATRYK,KROL
147,309,2015-06-03 12:41:24 UTC,STANDARDOWE,727636553,JANUSZ,JABLONSKI
148,232,2015-06-03 12:56:07 UTC,BEZPODSTAWNE,541161180,KONRAD,KOLODZIEJ
149,11,2015-06-03 13:14:54 UTC,BEZPODSTAWNE,675659904,DAMIAN,KAMINSKI
150,322,2015-06-03 13:25:52 UTC,STANDARDOWE,528781000,ANDRZEJ,KAMINSKI
151,56,2015-06-03 13:40:48 UTC,BEZPODSTAWNE,418761833,MARCIN,NOWAK
152,253,2015-06-03 13:52:35 UTC,NISKI PRIORYTET,633912960,PAWEL,ZAJAC
153,311,2015-06-03 14:04:00 UTC,BEZPODSTAWNE,852589311,BARTOSZ,MAZUREK
154,298,2015-06-03 14:14:45 UTC,BEZPODSTAWNE,657009914,PIOTR,JANKOWSKI
155,146,2015-06-03 14:42:26 UTC,NISKI PRIORYTET,696985335,FILIP,GLOWACKI
156,260,2015-06-03 15:09:35 UTC,BEZPODSTAWNE,541439560,HENRYK,WOJCIK
157,119,2015-06-03 15:33:29 UTC,NISKI PRIORYTET,997800029,JAROSLAW,WASILEWSKI
158,226,2015-06-03 15:47:43 UTC,BEZPODSTAWNE,163902653,TOMASZ,KOZLOWSKI
159,166,2015-06-03 16:15:06 UTC,NISKI PRIORYTET,798287444,KACPER,SZULC
160,22,2015-06-03 16:25:13 UTC,BEZPODSTAWNE,713732867,STANISLAW,PIETRZAK
161,269,2015-06-03 17:02:59 UTC,BEZPODSTAWNE,981011839,JULIAN,MACIEJEWSKI
162,324,2015-06-03 17:18:20 UTC,STANDARDOWE,271052173,KRZYSZTOF,DUDEK
163,185,2015-06-03 17:32:52 UTC,BEZPODSTAWNE,628979566,OLEKSANDR,WLODARCZYK
164,296,2015-06-03 17:47:39 UTC,BEZPODSTAWNE,835514614,JACEK,JASINSKI
165,186,2015-06-03 18:03:53 UTC,NISKI PRIORYTET,372781324,MIROSLAW,KRUPA
166,188,2015-06-03 18:39:25 UTC,NISKI PRIORYTET,461913775,ROBERT,PAWLAK
167,239,2015-06-03 19:03:19 UTC,BEZPODSTAWNE,980736312,PIOTR,NOWICKI
168,290,2015-06-03 19:29:10 UTC,BEZPODSTAWNE,522076332,JAKUB,WASILEWSKI
169,212,2015-06-03 19:47:45 UTC,BEZPODSTAWNE,589851291,JANUSZ,JABLONSKI
170,32,2015-06-03 20:13:23 UTC,BEZPODSTAWNE,960982908,RAFAL,LEWANDOWSKI
171,194,2015-06-03 20:46:18 UTC,BEZPODSTAWNE,514591065,MATEUSZ,KAMINSKI
172,132,2015-06-03 21:13:26 UTC,BEZPODSTAWNE,762372013,ANDRII,WOJCIECHOWSKI
173,49,2015-06-03 21:24:16 UTC,BEZPODSTAWNE,197127377,JANUSZ,KRUPA
174,42,2015-06-03 21:44:22 UTC,NISKI PRIORYTET,652596399,MIKOLAJ,ZALEWSKI
175,32,2015-06-03 22:11:29 UTC,NISKI PRIORYTET,995472806,JANUSZ,MAKOWSKI
176,187,2015-06-03 22:22:52 UTC,NISKI PRIORYTET,522912698,KAROL,NOWAK
177,98,2015-06-03 22:45:30 UTC,BEZPODSTAWNE,371941570,MAKSYMILIAN,WLODARCZYK
178,11,2015-06-03 23:19:07 UTC,NISKI PRIORYTET,975143542,MARCIN,BORKOWSKI
179,94,2015-06-03 23:53:28 UTC,STANDARDOWE,845992866,MIROSLAW,KACZMARCZYK
180,173,2015-06-04 00:11:20 UTC,BEZPODSTAWNE,443491572,DMYTRO,MALINOWSKI
181,69,2015-06-04 00:51:01 UTC,BEZPODSTAWNE,877750233,JOZEF,JABLONSKI
182,199,2015-06-04 01:03:38 UTC,STANDARDOWE,975142892,STANISLAW,LEWANDOWSKI
183,172,2015-06-04 01:24:52 UTC,NISKI PRIORYTET,470937535,JERZY,ADAMCZYK
184,92,2015-06-04 02:03:39 UTC,BEZPODSTAWNE,697130408,KAROL,KONIECZNY
185,102,2015-06-04 02:29:16 UTC,BEZPODSTAWNE,314112136,TADEUSZ,DUDA
186,318,2015-06-04 02:57:06 UTC,STANDARDOWE,715688349,SLAWOMIR,KOWALCZYK
187,185,2015-06-04 03:25:41 UTC,BEZPODSTAWNE,418762117,GRZEGORZ,RUTKOWSKI
188,247,2015-06-04 03:52:42 UTC,BEZPODSTAWNE,689654424,FRANCISZEK,URBANSKI
189,6,2015-06-04 04:31:50 UTC,BEZPODSTAWNE,975830720,WOJCIECH,DUDA
190,167,2015-06-04 05:07:06 UTC,BEZPODSTAWNE,283526484,GRZEGORZ,STEPIEN
191,76,2015-06-04 05:21:41 UTC,BEZPODSTAWNE,973666563,LEON,MROZ
192,67,2015-06-04 05:59:42 UTC,PILNE,379936041,ANDRZEJ,ZAJAC
193,208,2015-06-04 06:28:05 UTC,BEZPODSTAWNE,116249024,MICHAL,KACZMAREK
194,93,2015-06-04 07:07:29 UTC,STANDARDOWE,525112790,BOGDAN,WASILEWSKI
195,310,2015-06-04 07:32:22 UTC,BEZPODSTAWNE,589179050,DAWID,KRAWCZYK
196,315,2015-06-04 07:50:30 UTC,NISKI PRIORYTET,170568381,DARIUSZ,LEWANDOWSKI
197,231,2015-06-04 08:18:54 UTC,NISKI PRIORYTET,547996413,GRZEGORZ,ZIELINSKI
198,57,2015-06-04 08:38:42 UTC,NISKI PRIORYTET,277083842,MAKSYM,ZIOLKOWSKI
199,316,2015-06-04 09:01:42 UTC,BEZPODSTAWNE,892552506,SEBASTIAN,WITKOWSKI
200,137,2015-06-04 09:23:19 UTC,STANDARDOWE,934782485,MARIAN,OSTROWSKI
201,57,2015-06-04 09:58:27 UTC,NISKI PRIORYTET,898707481,MATEUSZ,SZCZEPANSKI
202,295,2015-06-04 10:15:05 UTC,STANDARDOWE,605241271,MICHAL,SZYMANSKI
203,29,2015-06-04 10:50:39 UTC,NISKI PRIORYTET,724186077,HENRYK,LEWANDOWSKI
204,29,2015-06-04 11:10:45 UTC,BEZPODSTAWNE,760699022,JAN,KRUPA
205,193,2015-06-04 11:42:10 UTC,STANDARDOWE,782528667,WIESLAW,KOWALSKI
206,124,2015-06-04 12:08:20 UTC,BEZPODSTAWNE,387701330,HENRYK,KOZLOWSKI
207,140,2015-06-04 12:24:45 UTC,PILNE,989318216,MARCEL,KOWALCZYK
208,38,2015-06-04 12:42:45 UTC,STANDARDOWE,482168037,RADOSLAW,SOKOLOWSKI
209,254,2015-06-04 13:19:50 UTC,KRYTYCZNE,546496877,JAKUB,KAZMIERCZAK
210,27,2015-06-04 13:32:42 UTC,BEZPODSTAWNE,586174396,MIECZYSLAW,JAWORSKI
211,251,2015-06-04 14:01:36 UTC,BEZPODSTAWNE,232092336,KRZYSZTOF,KOWALCZYK
212,243,2015-06-04 14:40:05 UTC,NISKI PRIORYTET,920015194,MARCIN,KRAWCZYK
213,181,2015-06-04 15:06:28 UTC,BEZPODSTAWNE,968127884,MICHAL,KOWALSKI
214,129,2015-06-04 15:27:37 UTC,BEZPODSTAWNE,671963135,ROBERT,KOWALSKI
215,271,2015-06-04 15:44:24 UTC,BEZPODSTAWNE,379643230,DMYTRO,MAJEWSKI
216,119,2015-06-04 16:24:04 UTC,PILNE,469273336,LUKASZ,GORSKI
217,71,2015-06-04 16:48:25 UTC,PILNE,951320179,MACIEJ,PIOTROWSKI
218,138,2015-06-04 17:16:20 UTC,BEZPODSTAWNE,783011284,JERZY,WOJCIK
219,28,2015-06-04 17:41:57 UTC,BEZPODSTAWNE,379738821,ROBERT,WOZNIAK
220,229,2015-06-04 18:10:35 UTC,BEZPODSTAWNE,380553658,JAROSLAW,NOWICKI
221,296,2015-06-04 18:38:04 UTC,NISKI PRIORYTET,772908035,PIOTR,KOWALCZYK
222,216,2015-06-04 19:12:47 UTC,NISKI PRIORYTET,193098543,MICHAL,OLSZEWSKI
223,48,2015-06-04 19:35:29 UTC,BEZPODSTAWNE,489882494,MAREK,BORKOWSKI
224,189,2015-06-04 19:50:07 UTC,BEZPODSTAWNE,956452088,ANTONI,ZIELINSKI
225,244,2015-06-04 20:07:03 UTC,NISKI PRIORYTET,740099242,WOJCIECH,SIKORSKI
226,128,2015-06-04 20:44:34 UTC,NISKI PRIORYTET,655360581,JAROSLAW,SZYMANSKI
227,299,2015-06-04 21:17:54 UTC,NISKI PRIORYTET,551713384,DAMIAN,JAWORSKI
228,202,2015-06-04 21:52:33 UTC,BEZPODSTAWNE,143138623,MAREK,KWIATKOWSKI
229,182,2015-06-04 22:28:02 UTC,NISKI PRIORYTET,325137600,ADAM,KWIATKOWSKI
230,309,2015-06-04 23:06:19 UTC,NISKI PRIORYTET,800465325,KONRAD,WOJCIECHOWSKI
231,281,2015-06-04 23:32:05 UTC,NISKI PRIORYTET,249457186,KRZYSZTOF,WOJCIECHOWSKI
232,304,2015-06-05 00:12:04 UTC,STANDARDOWE,574883425,PIOTR,PIOTROWSKI
233,100,2015-06-05 00:39:40 UTC,NISKI PRIORYTET,391989229,ANDRZEJ,NOWAK
234,256,2015-06-05 00:51:47 UTC,STANDARDOWE,699499990,PAWEL,LIS
235,148,2015-06-05 01:14:12 UTC,PILNE,515786816,LESZEK,MICHALSKI
236,221,2015-06-05 01:39:44 UTC,NISKI PRIORYTET,246233461,PIOTR,NOWAK
237,307,2015-06-05 02:02:21 UTC,NISKI PRIORYTET,796320312,MAKSYMILIAN,ZIELINSKI
238,121,2015-06-05 02:12:37 UTC,NISKI PRIORYTET,897265071,KAROL,LEWANDOWSKI
239,238,2015-06-05 02:44:32 UTC,BEZPODSTAWNE,672056861,DOMINIK,BARAN
240,299,2015-06-05 03:00:50 UTC,STANDARDOWE,489268441,EUGENIUSZ,PAWLAK
241,165,2015-06-05 03:20:25 UTC,BEZPODSTAWNE,795854353,BARTOSZ,ZIELINSKI
242,60,2015-06-05 03:45:51 UTC,STANDARDOWE,526417587,JAN,OLSZEWSKI
243,221,2015-06-05 03:59:54 UTC,STANDARDOWE,362551167,JAN,JANIK
244,155,2015-06-05 04:13:38 UTC,NISKI PRIORYTET,847033623,PRZEMYSLAW,SZCZEPANSKI
245,202,2015-06-05 04:46:08 UTC,BEZPODSTAWNE,979320270,JAKUB,KACZMAREK
246,240,2015-06-05 05:13:46 UTC,NISKI PRIORYTET,543681326,ROBERT,JANKOWSKI
247,99,2015-06-05 05:52:56 UTC,BEZPODSTAWNE,455815346,JOZEF,BARAN
248,305,2015-06-05 06:26:32 UTC,STANDARDOWE,286014249,WIKTOR,DABROWSKI
249,12,2015-06-05 06:40:21 UTC,BEZPODSTAWNE,194588614,MARCIN,GAJEWSKI
250,27,2015-06-05 07:14:30 UTC,STANDARDOWE,360611046,SZYMON,WROBLEWSKI
251,257,2015-06-05 07:53:12 UTC,BEZPODSTAWNE,459513607,CEZARY,KOLODZIEJ
252,120,2015-06-05 08:19:53 UTC,BEZPODSTAWNE,429691198,LUKASZ,BLASZCZYK
253,284,2015-06-05 08:35:44 UTC,STANDARDOWE,275307072,ARTUR,KONIECZNY
254,275,2015-06-05 09:11:24 UTC,PILNE,690083831,OLIWIER,JANKOWSKI
255,20,2015-06-05 09:34:56 UTC,KRYTYCZNE,660694399,IRENEUSZ,OSTROWSKI
256,135,2015-06-05 09:45:57 UTC,BEZPODSTAWNE,911870973,JANUSZ,JAKUBOWSKI
257,101,2015-06-05 10:17:49 UTC,BEZPODSTAWNE,198227451,PIOTR,NOWAK
258,34,2015-06-05 10:29:58 UTC,KRYTYCZNE,838897003,RAFAL,RUTKOWSKI
259,298,2015-06-05 10:43:25 UTC,BEZPODSTAWNE,570120718,WITOLD,SOKOLOWSKI
260,302,2015-06-05 11:13:42 UTC,BEZPODSTAWNE,231240117,WOJCIECH,LEWANDOWSKI
261,282,2015-06-05 11:44:39 UTC,NISKI PRIORYTET,528486483,JOZEF,KAZMIERCZAK
262,67,2015-06-05 12:04:22 UTC,NISKI PRIORYTET,832031054,LESZEK,LEWANDOWSKI
263,82,2015-06-05 12:38:15 UTC,STANDARDOWE,951656981,KACPER,WROBEL
264,21,2015-06-05 12:53:12 UTC,BEZPODSTAWNE,767518560,BARTLOMIEJ,BRZEZINSKI
265,32,2015-06-05 13:04:41 UTC,BEZPODSTAWNE,246473164,RAFAL,KAMINSKI
266,258,2015-06-05 13:26:10 UTC,BEZPODSTAWNE,553489074,SEBASTIAN,KACZMARCZYK
267,288,2015-06-05 14:03:46 UTC,PILNE,986159115,JAN,LEWANDOWSKI
268,155,2015-06-05 14:29:44 UTC,BEZPODSTAWNE,728784720,SZYMON,WISNIEWSKI
269,83,2015-06-05 15:07:37 UTC,NISKI PRIORYTET,802223972,MIROSLAW,MICHALAK
270,13,2015-06-05 15:36:43 UTC,NISKI PRIORYTET,847763857,ADAM,CZARNECKI
271,269,2015-06-05 16:15:57 UTC,NISKI PRIORYTET,140305989,MIKOLAJ,CZARNECKI
272,309,2015-06-05 16:36:45 UTC,BEZPODSTAWNE,466582593,ALEKSANDER,NOWAKOWSKI
273,22,2015-06-05 17:07:16 UTC,BEZPODSTAWNE,549627487,TOMASZ,PAWLOWSKI
